"dog","seizure","segment","channel","0_quantile","25_quantile","50_quantile","75_quantile","100_quantile","mean","sd","pacf_1","pacf_2","pacf_3","pacf_4","pacf_5","pacf_6","pacf_7","ar6_mu","ar6_ar1","ar6_ar2","ar6_ar3","ar6_ar4","ar6_ar5","ar6_ar6","ar6_sigma2","ar6_aic","ar7_mu","ar7_ar1","ar7_ar2","ar7_ar3","ar7_ar4","ar7_ar5","ar7_ar6","ar7_ar7","ar7_sigma2","ar7_aic"
"2","interictal","1","11","-281","-19","0","19","293","34.6714130544818","-0.137834388528816","0.960125888626297","-0.423084733160968","0.311869557473956","-0.0557184686167961","0.0264772946770769","0.011265339947017","0.0078620632136815","-0.137834388528816","1.51689538156174","-0.906036027634741","0.414501545648606","-0.085719846890832","0.00941046623411713","0.0112715672847526","69.3542847577037","1016438.64034139","-0.137834388528816","1.51680668446588","-0.906110095408884","0.415176179410018","-0.0889820628921496","0.0165411668099642","-0.000666731642301258","0.00787021964591825","69.3499886910159","1016425.78911494"
"2","interictal","1","12","-167","-15","0","14","147","23.9782787718554","-0.484192921431729","0.942083922430593","-0.383035413555192","0.300155493306268","-0.00937555742675087","0.0305747594393659","0.0168858270793054","0.00156404194301686","-0.484192921431729","1.42048749546925","-0.790065352862767","0.331626421826897","-0.0394320133493371","0.00656591245970487","0.0168877343212208","50.143851205873","938673.787942213","-0.484192921431729","1.42046102053031","-0.790075644577282","0.331688236778785","-0.0399518979279656","0.00780449103329097","0.0146608463791642","0.00156769134250467","50.1437279154261","938675.198694623"
"2","interictal","1","13","-139","-14","0","14","129","22.2435583974611","0.0913473970454528","0.936481338423661","-0.414596397550993","0.232100808089089","-0.00228323857573557","0.0160673916750708","0.0029425469381042","-0.0011633114535089","0.0913473970454528","1.42149871468755","-0.727448128509029","0.246263805633497","-0.0230079900296514","0.0119226400800349","0.00292437325013929","47.6684804937007","926535.653202104","0.0913473970454528","1.42150205970877","-0.727434458317405","0.246237432111167","-0.0227257032118253","0.0110887798862106","0.00455380963297452","-0.00114627914242381","47.6684178085998","926537.338169947"
"2","interictal","1","14","-106","-12","0","12","104","18.7317021488587","0.116788869147419","0.93112700560766","-0.343159670060886","0.244076048209295","-0.0115228329704588","0.0307872668994994","0.0158619146165506","0.00406969284016629","0.116788869147419","1.33716650002132","-0.663154125062194","0.275269415287428","-0.0422077913106794","0.0096270771271447","0.0158377130478166","38.6623730947452","876327.587034579","0.116788869147419","1.33710181198106","-0.663193459802725","0.275441846912906","-0.0433323271529678","0.0123362006098835","0.0103750874968035","0.00408522901424141","38.661728054294","876325.5856489"
"2","interictal","1","15","-127","-15","1","16","146","24.3367201355034","0.475743016107371","0.916501687459898","-0.377684569705781","0.302701625296919","-0.110289912580282","0.0415013328786541","-0.00767532692970907","0.0143279781676265","0.475743016107371","1.41525150068458","-0.863855656215448","0.493339107810459","-0.175442320514589","0.0523609522021746","-0.00767566227017367","72.7851245752059","1028014.04599772","0.475743016107371","1.41536148332197","-0.864605948888703","0.495853062205308","-0.182511508632839","0.064739384173564","-0.0279552175595849","0.0143292985688951","72.7701792580042","1027966.81130212"
"2","interictal","1","16","-146","-13","0","12","136","21.5076770050262","-0.340744726107955","0.946303660016124","-0.359679529929617","0.26970060197969","-0.00856106564968475","0.00349616797021785","0.019057399475713","0.0110892995380884","-0.340744726107955","1.38600783054367","-0.71357415272997","0.278698684131557","0.000153292897264219","-0.0228823061568095","0.0190339213998774","39.0055856909706","878447.966047899","-0.340744726107955","1.38579623818854","-0.713320018378174","0.278696971813085","-0.00294144697060358","-0.014958462703794","0.00364293414498127","0.0111045682230911","39.0007747673548","878420.398837319"
"2","interictal","2","1","-115","-14","0","14","110","20.6513617151084","0.193050724456345","0.921197196367179","-0.431908222791809","0.233231289402443","-0.0101804322792826","0.0277198251972999","0.000117423160590496","-0.00516080005961449","0.193050724456345","1.42264171912386","-0.754272488015969","0.268667698864859","-0.049730291336214","0.0276539967151921","0.00010395289032668","49.6058543999855","936087.655754102","0.193050724456345","1.42264217628261","-0.754130123139974","0.268411725848235","-0.0483473886839531","0.0237715105209087","0.00742676466477944","-0.00514733227555883","49.6045409547472","936083.30327647"
"2","interictal","2","2","-127","-15","0","15","113","23.0430282643306","-0.336115212332023","0.946819018226107","-0.451338232778363","0.265544330002014","-0.0171041578022878","0.039021541832857","0.0271805071808754","0.0234365300227233","-0.336115212332023","1.49817634453518","-0.839549815334247","0.314733094281151","-0.0527331910959084","-0.00170687145708492","0.0271752444312004","40.58374416641","887957.121872768","-0.336115212332023","1.49753967589638","-0.839509727005554","0.315968388747099","-0.0601058431320911","0.0179595933080243","-0.00791961200516955","0.0234250590436035","40.5614787093344","887827.522157219"
"2","interictal","2","3","-113","-15","0","15","148","22.5999735802718","-0.144132195557335","0.920040054107872","-0.475199760734322","0.279336046417389","-0.0493667028520018","0.0237295809022731","0.0167096454387298","0.0214825277307144","-0.144132195557335","1.50461341195308","-0.90357247534063","0.368009683630222","-0.0699699746633916","-0.00143269243453486","0.0167233839894443","55.7812500459925","964220.41783455","-0.144132195557335","1.50425416142576","-0.903541684484523","0.369512524967162","-0.0778743578918057","0.0179748797418884","-0.0155938196552793","0.0214787756940782","55.7555166131681","964111.782185244"
"2","interictal","2","4","-114","-13","0","13","95","19.9699196882894","0.189480576895807","0.900126633229218","-0.342648908669742","0.262016156196787","0.0515637115685127","0.0347198825288682","0.0299637795931898","0.0207013876720625","0.189480576895807","1.28211275893997","-0.632483749318018","0.210418231414999","0.0258530693129987","-0.00370052859754992","0.0299373213531807","61.8998067964612","989173.696379345","0.189480576895807","1.28149264479304","-0.632407106830259","0.209882869098256","0.0214954950683847","0.00939758655675288","0.00338607127027225","0.0207089880154408","61.8732613450719","989072.850929638"
"2","interictal","2","5","-114","-11","0","11","90","16.8012918453644","0.00974283259511358","0.907802483943432","-0.310278865202537","0.148761179916466","0.0213236987144891","0.0297838070525854","0.0365295863098607","0.0204830468914581","0.00974283259511358","1.2307697353458","-0.479984454387299","0.131666714718426","0.00215989911931623","-0.0152022944670058","0.0365217866152391","43.7585750452207","906015.535253285","0.00974283259511358","1.23002121210949","-0.479672898070531","0.131622466552249","-0.0005387305452599","-0.00536449793890167","0.0112958062717972","0.0204961106718717","43.7401910850394","905916.793460827"
"2","interictal","2","6","-108","-9","0","9","86","14.0680605404755","0.380187349332266","0.895220888496625","-0.360930984768148","0.165964960673759","0.0218004776671697","0.0285876481677747","0.02759447050383","0.0147132651982001","0.380187349332266","1.27324091266562","-0.554440525853394","0.149617742117073","0.000661173352552133","-0.00654973003867759","0.0275868652846045","33.1685489819685","839579.299166592","0.380187349332266","1.27283475754513","-0.554344103174021","0.149608022718544","-0.00154179649377736","0.00161386895395487","0.00883959297232766","0.0147240591982471","33.1613585647951","839529.314198483"
"2","interictal","2","7","-96","-11","0","10","78","16.2482192942671","-0.274008825271306","0.890102628885339","-0.365267467746433","0.239118114070179","-0.0439236754265584","0.0185125427286775","-0.00434341470083156","-0.0005862862491944","-0.274008825271306","1.31407914133583","-0.690637025685042","0.310496210340027","-0.0712949655053509","0.024244857672463","-0.00434759941972077","44.6948680280621","911091.898643557","-0.274008825271306","1.31407644971366","-0.690621996657552","0.310452008141065","-0.0711024598876167","0.0238166666243446","-0.00353287736562715","-0.000619994162168553","44.6948507748484","911093.80648186"
"2","interictal","2","8","-87","-10","0","10","69","14.4919658112492","-0.0673156327419234","0.887467787919683","-0.272507210737385","0.179933175564215","0.0412164467078075","0.00146230875794617","0.0194098132615748","0.0134720894821898","-0.0673156327419234","1.17084944191391","-0.457078725547735","0.129481669977451","0.0483629975544153","-0.0212746369534841","0.0194132184964079","39.8742686635717","883727.549447416","-0.0673156327419234","1.17058782935244","-0.456792036467699","0.128829891340026","0.0466180960361147","-0.0151149096824971","0.00363447470550246","0.0134763210833372","39.867026369071","883686.002461138"
"2","interictal","2","9","-299","-14","1","15","180","23.6631872824811","-0.154909369969053","0.921842409058886","-0.468618310563445","0.245157933850415","-0.0188913800641759","0.0196286947542033","-0.00204375069665543","-0.00205835717264619","-0.154909369969053","1.4737925845507","-0.821178094154452","0.289595923428575","-0.0495653070002102","0.0226982931947009","-0.00206745531888256","61.6434952506637","988179.229806542","-0.154909369969053","1.4737883190565","-0.821131141762194","0.289493374817284","-0.0489661280599211","0.0209992685182913","0.000981830790387886","-0.00206900533315202","61.6432304175994","988180.203449271"
"2","interictal","2","10","-74","-10","0","11","78","15.2843426434302","0.325404769650409","0.89926077364802","-0.398741415929283","0.255542160890513","-0.00974762040589494","0.0392418303348345","0.0236893507828265","0.00393718471659177","0.325404769650409","1.36168826439268","-0.736272979002045","0.29030577964592","-0.0457221906476444","0.00695535722813993","0.0236919864058096","35.0572726600524","852857.950119659","0.325404769650409","1.36159502838851","-0.736300351761568","0.290485716055057","-0.0468646383054784","0.00985282532594346","0.0183333158681459","0.00393531132217525","35.0567298744638","852856.237005695"
"2","interictal","2","11","-124","-16","0","16","132","24.392463158908","-0.102132912923434","0.90732663603237","-0.394984817387584","0.329569976396896","-0.0524493426579254","0.0455668439336771","0.0246597420139776","0.0210896321800672","-0.102132912923434","1.41443244748987","-0.870196287714445","0.430837160248918","-0.0953080145420411","0.0106531701331388","0.0246677646466089","78.6904499392228","1046718.39908771","-0.102132912923434","1.41391241391623","-0.870420840863741","0.432846454360005","-0.104390960926159","0.0289985877241603","-0.00515113339590427","0.0210818907262414","78.6554761167553","1046613.81566078"
"2","interictal","2","12","-113","-12","0","12","90","18.1454133416361","-0.409803725298833","0.882173293299206","-0.369175757694161","0.282060063948971","0.0132367008222473","0.035877401118467","0.0249287440117114","0.0108307949637246","-0.409803725298833","1.30689060575369","-0.709152886594422","0.282634159117259","-0.016031164736647","0.00329631553488767","0.0249210537033402","57.9276104874819","973270.875669889","-0.409803725298833","1.30662055120527","-0.709188616013803","0.282807899921115","-0.0190939789892974","0.0109811363353378","0.0107588131164133","0.0108365796501528","57.9208080631217","973244.718621521"
"2","interictal","2","13","-181","-12","0","12","96","18.9757181065491","0.0473545039747087","0.887847729378832","-0.386283117528935","0.224621645512647","0.0112137046518096","0.0342741958145742","0.017401485692268","0.0105674597492269","0.0473545039747087","1.31408636159772","-0.661951110874711","0.228308082492888","-0.0223645670217876","0.0114052453923733","0.0174053113412382","61.4894678601515","987578.508453871","0.0473545039747087","1.31390242201797","-0.662071685849359","0.22854449254301","-0.0247777871033594","0.0184020403687735","0.00351550366844645","0.010569921448185","61.4825981135093","987553.720293875"
"2","interictal","2","14","-108","-11","0","11","78","16.958857149679","0.00843739312496346","0.897617674732127","-0.316004277938601","0.2599607663326","-0.00196597029104031","0.0317808573580748","0.0167307415121317","0.00853503965503795","0.00843739312496346","1.26351289325382","-0.632026506599246","0.27761422947229","-0.0315784297364472","0.0106397040123302","0.0167353494538878","46.831728154176","922290.55754724","0.00843739312496346","1.26337038704449","-0.632117078830953","0.2778830810516","-0.0339419425122668","0.0160205725900784","0.0059781756700308","0.00851370578087994","46.8283345344013","922275.178395325"
"2","interictal","2","15","-137","-16","0","15","129","24.2282167049038","-0.462918011728102","0.895747559112366","-0.360201893530304","0.295846727110191","-0.129520758859125","0.0332853387858941","-0.0211630453616509","0.00676253880052791","-0.462918011728102","1.36831514117443","-0.83330886166069","0.505069802812202","-0.192480956865349","0.0622288406246335","-0.0211612958130871","90.4353365733091","1080072.60318231","-0.462918011728102","1.36845804878629","-0.833729119305149","0.506369675308258","-0.195891840125242","0.0678564247509089","-0.0304019410407523","0.00675330242792123","90.4312126792878","1080063.66821283"
"2","interictal","2","16","-108","-11","0","11","74","16.6988633424425","-0.428292585270639","0.8857459721918","-0.311948525877382","0.252354803295284","0.00947501780169087","0.00141846185974796","0.0208368251837531","0.01515746670811","-0.428292585270639","1.23834696363812","-0.599976387711764","0.23641218288451","0.0202456355832065","-0.0244177745198782","0.0208546522812148","50.7511638194705","941559.747425175","-0.428292585270639","1.23803123579841","-0.599606701833652","0.236105673092791","0.0166664453713278","-0.0153343827466921","0.00210666593311005","0.015139501201871","50.7395315713325","941506.78731608"
"2","interictal","3","1","-134","-14","0","14","94","20.632515785207","0.203915484263824","0.909940182735071","-0.411370306140429","0.231278138244374","-0.0236995589904667","0.0401327779629386","0.00345371787076788","-0.000719928308289361","0.203915484263824","1.3858256090369","-0.735682361260054","0.292210231005829","-0.0768663459291894","0.0354286727525835","0.00342725099318572","57.4373289363313","971238.420970073","0.203915484263824","1.38582787991128","-0.735658820964349","0.292159158383509","-0.0766721909809356","0.034939860345757","0.00434804160517572","-0.000664434886776384","57.4373038934587","971240.315123036"
"2","interictal","3","2","-100","-15","0","15","114","22.8803874182634","-0.14176321913866","0.935860204886874","-0.418088455540291","0.261034642560026","-0.0189239881429556","0.0466130791746747","0.0258767944142336","0.027381223692815","-0.14176321913866","1.4408777380691","-0.790185487033741","0.316120403514573","-0.0655918164943165","0.00929432401165413","0.0258777789754013","49.8248716107761","937143.606456755","-0.14176321913866","1.4401691897613","-0.790439969322384","0.317916363993507","-0.0742474251392814","0.0309301687649243","-0.0135745539624849","0.027380778829971","49.7875172841648","936965.789642441"
"2","interictal","3","3","-106","-15","0","14","115","22.1202862430594","-0.252329354453926","0.902992970764991","-0.437938389615741","0.279232342954903","-0.0471456153218018","0.0339486124157828","0.01852669368046","0.0195179527409658","-0.252329354453926","1.43488162793902","-0.848251144754559","0.367763054767807","-0.0801076945739379","0.00737449890117717","0.0185168257517135","67.0598024107148","1008370.66409324","-0.252329354453926","1.43451999352723","-0.848395170166283","0.369327547793281","-0.0872900935654185","0.0239407841362625","-0.00950630592963601","0.0195299376181262","67.0342217496551","1008281.1978948"
"2","interictal","3","4","-119","-14","0","13","100","20.4802771584359","-0.159480493481144","0.891712904557363","-0.34266630675392","0.277523529500324","0.0177448439708096","0.0525624697385221","0.0325054199889088","0.0249009479570436","-0.159480493481144","1.2850000898048","-0.675022934617006","0.280222891350604","-0.0279743082752415","0.0106663753868807","0.032604653050037","69.6702569907583","1017531.07235468","-0.159480493481144","1.28418904671601","-0.675288442910866","0.280919119518771","-0.0349480565739959","0.0274652179526702","0.000625738329068544","0.0248863835508407","69.6271000908233","1017384.5372592"
"2","interictal","3","5","-134","-12","0","12","108","19.8656698090111","0.0170457863083173","0.914738873075364","-0.297268475833541","0.183561911248817","-0.00110406532260854","0.0325579445946113","0.0230837063921657","0.00962536439187896","0.0170457863083173","1.24072011833989","-0.520725487810054","0.197052923428609","-0.0294360695258954","0.00384924074524294","0.0231011587006677","56.6612594133987","967971.930196513","0.0170457863083173","1.24049769289132","-0.520762545226622","0.197336354046127","-0.0313334099227561","0.00886306916186679","0.0111548172478337","0.00962855264562109","56.6560059640717","967951.701363472"
"2","interictal","3","6","-129","-10","0","11","93","17.2572015236999","0.407443090346421","0.907521932691457","-0.322258845092221","0.202400086626029","0.00709691461152326","0.032845839303111","0.0209739560285213","0.0124313007215373","0.407443090346421","1.26287286301884","-0.566801123817758","0.207434836917452","-0.0225085624194184","0.00631351638480858","0.0210044011028565","45.0764667222993","913131.156977352","0.407443090346421","1.26261224275733","-0.566879471023459","0.207714161483558","-0.0250827954603341","0.013347421989981","0.00533236506452517","0.0124098326840236","45.069527147346","913096.230242747"
"2","interictal","3","7","-100","-11","0","11","100","17.2918520165579","-0.191511723930833","0.87887017481353","-0.343088580346401","0.239306661032208","-0.0480885080399132","0.0246570667297122","-0.000673014432940911","0.00733599065498675","-0.191511723930833","1.27526885207463","-0.663191825559161","0.316471928348223","-0.0799769638164612","0.025496477499574","-0.000646948163347278","56.430612475004","966995.883767246","-0.191511723930833","1.27527356642303","-0.663377863804488","0.317055516210183","-0.0822862664865022","0.0303358157656768","-0.0099526156321878","0.00729701718505694","56.4276119640206","966985.117106364"
"2","interictal","3","8","-119","-10","0","10","93","15.1853064856015","0.0261171308692643","0.870079581641679","-0.274451786470259","0.224027150246099","0.0160171994740388","0.0373733319355466","0.0301427935859061","0.0128368611720125","0.0261171308692643","1.16508575850747","-0.521410951227032","0.217793048491176","-0.0118369452430771","0.00220252672460881","0.030185284024898","49.0703829591763","933484.109865564","0.0261171308692643","1.16469724794904","-0.521439316114674","0.217945433261836","-0.0146411979788211","0.00891614760783102","0.0151838626351891","0.0128758820942096","49.0622483693678","933446.357637619"
"2","interictal","3","9","-176","-15","1","15","115","23.8546445213076","-0.168155618394601","0.917677742166841","-0.423437031414892","0.201327412027958","-0.000124994819083268","0.0190145497073986","0.00342420578641573","-0.00164776072285185","-0.168155618394601","1.39147814074127","-0.690250461566341","0.213792096851126","-0.0241814937833823","0.0142208645624122","0.00343214580725326","70.7095298760954","1021077.40433834","-0.168155618394601","1.39148381190814","-0.690226986263487","0.21375217624226","-0.0238285487222517","0.0130813490164163","0.00572929576097421","-0.00165086979194279","70.7093371718482","1021078.75090355"
"2","interictal","3","10","-82","-10","0","10","68","15.0729028467228","0.274763727968102","0.890762258920584","-0.375279969373632","0.25043556765354","-0.00434672346042634","0.0437964148463018","0.0227307646880303","0.0096684775036283","0.274763727968102","1.31932812302738","-0.694870077753138","0.279687459185489","-0.0463507178046325","0.0137920806724435","0.0227261524937421","37.6937588438872","870243.968136841","0.274763727968102","1.31910858244972","-0.695003282430005","0.280135146672493","-0.0490521241731813","0.0205035903464838","0.00998319997443665","0.00965867790603001","37.6902428340533","870223.599881066"
"2","interictal","3","11","-132","-16","0","16","131","24.8403834656688","-0.0496192120650968","0.903186049874229","-0.380740097700695","0.318556956168628","-0.0398318045635345","0.0553689986155922","0.025186513119241","0.0293406745905547","-0.0496192120650968","1.3818520240744","-0.826723596606411","0.407341944647675","-0.0954151682390636","0.0205323166740999","0.0251913480876267","86.8843129183884","1070468.55302295","-0.0496192120650968","1.38111316150536","-0.827325866149279","0.410140572245555","-0.107362857706875","0.0447808934547458","-0.0153397171075289","0.0293309704724462","86.8095657220588","1070264.19758246"
"2","interictal","3","12","-101","-12","1","13","100","19.1519614469055","0.417336069334268","0.871763282269016","-0.331245384107948","0.256018767697528","0.0192773479401369","0.0498979396138811","0.0243675328151692","0.0195131117312636","0.417336069334268","1.23824744094935","-0.626830416241723","0.256365206256179","-0.0272795639312776","0.0196748643981758","0.0243820268701525","72.9847477894628","1028670.18375193","0.417336069334268","1.23777181485406","-0.627214270183677","0.256897389338604","-0.032281202976681","0.0319042393609877","0.000224000264190945","0.0195098912514647","72.9569683924796","1028580.90578243"
"2","interictal","3","13","-100","-11","0","12","97","17.4022705712751","0.057839727067224","0.845600909922723","-0.311003111852353","0.152521252047838","0.0447052781249343","0.0379388712542538","0.0267276441741187","0.016089759917601","0.057839727067224","1.14649043999904","-0.462475867937716","0.115073117223975","0.0134698817703776","0.00726630400150386","0.0267306217342619","75.8201870341981","1037808.3836768","0.057839727067224","1.14606044174886","-0.462592753699566","0.1148564393138","0.01161875758556","0.0147058950591057","0.00828762447181795","0.0160864914304826","75.80056938619","1037748.33180615"
"2","interictal","3","14","-102","-10","0","11","103","16.714847289419","0.0690131211264316","0.863050525833337","-0.291132387499864","0.227496457258063","0.0159282933818142","0.0384174173796337","0.0261843079089878","0.0142929745080892","0.0690131211264316","1.17532525096445","-0.543245325600748","0.223308156134777","-0.0150706736234597","0.00763045483705188","0.0261830888995311","61.7138286602247","988451.396063942","0.0690131211264316","1.17495094475238","-0.543354410858505","0.223523612305643","-0.0182632230898118","0.0153969806453335","0.00938000873205696","0.01429653624797","61.7012141223701","988404.386322944"
"2","interictal","3","15","-136","-15","1","16","143","24.7035413050765","0.39677018426299","0.87290262144612","-0.334960292943032","0.269389144809578","-0.113006778031263","0.0346480720671834","-0.017238297472077","0.0175456669661973","0.39677018426299","1.29048916614875","-0.739191599812435","0.443844551532403","-0.170282306924922","0.0568984662191265","-0.0172453094084668","117.902935279952","1143664.75071503","0.39677018426299","1.29079166768752","-0.740189766588167","0.446831960948389","-0.178069135943253","0.0698668827497456","-0.0398857185494066","0.0175440463684425","117.866642909687","1143592.94283768"
"2","interictal","3","16","-129","-12","0","12","98","18.9169044376848","-0.173264766480652","0.860515071105569","-0.25876680375956","0.219960946220512","0.00228550611226812","0.0246728072637979","0.0206242679954842","0.0266045606093971","-0.173264766480652","1.13904764865398","-0.500734378279562","0.224862534397553","-0.0155011774274286","0.00119776782543411","0.0206210158960769","82.3648578318015","1057660.08425164","-0.173264766480652","1.13849876304739","-0.500766282703652","0.225275198688688","-0.0214877379992135","0.014528999919745","-0.00970421325352504","0.0266233840194185","82.3064737411061","1057492.08180485"
"2","interictal","4","1","-103","-13","0","13","106","19.6356608027125","0.265383749155426","0.912890886724706","-0.422158413087953","0.245551822069097","-0.0220355656409943","0.0385725796474464","-0.0016227491767519","0.000381670850008659","0.265383749155426","1.40829314375702","-0.768145481445298","0.306237692638708","-0.0776171454856435","0.0408620210670567","-0.00161228705941648","49.5116282126282","935632.279154968","0.265383749155426","1.40829376643157","-0.768161212836421","0.306267572939622","-0.0777350375318899","0.0411577351458578","-0.00215444085424735","0.000384972423736979","49.5116208376622","935634.24362174"
"2","interictal","4","2","-100","-15","0","15","97","22.5429451049174","-0.0996638389096037","0.941078020934708","-0.449692522955636","0.285056873578372","-0.0272557822865519","0.0413271386682379","0.0310359164220902","0.0292590483302526","-0.0996638389096037","1.50008322980509","-0.872164789417732","0.350152915154333","-0.0621277296038382","-0.00525109491583295","0.0310291233901297","42.454560098735","898762.231568538","-0.0996638389096037","1.49917550913822","-0.872011068245478","0.351970022799357","-0.0723692892471617","0.0202588159533444","-0.0128467837934843","0.0292489767516899","42.4182443501023","898559.02900641"
